2024-05-30 18:08:35,571 INFO    StreamThr :11940 [internal.py:wandb_internal():85] W&B internal server running at pid: 11940, started at: 2024-05-30 18:08:35.570910
2024-05-30 18:08:35,572 DEBUG   HandlerThread:11940 [handler.py:handle_request():158] handle_request: status
2024-05-30 18:08:35,574 INFO    WriterThread:11940 [datastore.py:open_for_write():87] open: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180835-71k4qd1m\run-71k4qd1m.wandb
2024-05-30 18:08:35,575 DEBUG   SenderThread:11940 [sender.py:send():378] send: header
2024-05-30 18:08:35,605 DEBUG   SenderThread:11940 [sender.py:send():378] send: run
2024-05-30 18:08:36,142 INFO    SenderThread:11940 [dir_watcher.py:__init__():211] watching files in: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_180835-71k4qd1m\files
2024-05-30 18:08:36,142 INFO    SenderThread:11940 [sender.py:_start_run_threads():1123] run started: 71k4qd1m with start time 1717060115.57191
2024-05-30 18:08:36,148 DEBUG   HandlerThread:11940 [handler.py:handle_request():158] handle_request: check_version
2024-05-30 18:08:36,149 DEBUG   SenderThread:11940 [sender.py:send_request():405] send_request: check_version
2024-05-30 18:08:36,238 DEBUG   HandlerThread:11940 [handler.py:handle_request():158] handle_request: run_start
2024-05-30 18:08:36,260 DEBUG   HandlerThread:11940 [system_info.py:__init__():26] System info init
2024-05-30 18:08:36,260 DEBUG   HandlerThread:11940 [system_info.py:__init__():41] System info init done
2024-05-30 18:08:36,260 INFO    HandlerThread:11940 [system_monitor.py:start():194] Starting system monitor
2024-05-30 18:08:36,260 INFO    SystemMonitor:11940 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-30 18:08:36,260 INFO    HandlerThread:11940 [system_monitor.py:probe():214] Collecting system info
2024-05-30 18:08:36,267 INFO    SystemMonitor:11940 [interfaces.py:start():188] Started cpu monitoring
2024-05-30 18:08:36,267 INFO    SystemMonitor:11940 [interfaces.py:start():188] Started disk monitoring
2024-05-30 18:08:36,268 INFO    SystemMonitor:11940 [interfaces.py:start():188] Started gpu monitoring
2024-05-30 18:08:36,277 INFO    SystemMonitor:11940 [interfaces.py:start():188] Started memory monitoring
2024-05-30 18:08:36,288 INFO    SystemMonitor:11940 [interfaces.py:start():188] Started network monitoring
2024-05-30 18:08:36,292 DEBUG   HandlerThread:11940 [system_info.py:probe():150] Probing system
2024-05-30 18:08:36,293 DEBUG   HandlerThread:11940 [system_info.py:_probe_git():135] Probing git
2024-05-30 18:08:36,350 DEBUG   HandlerThread:11940 [system_info.py:_probe_git():143] Probing git done
2024-05-30 18:08:36,350 DEBUG   HandlerThread:11940 [system_info.py:probe():198] Probing system done
