2024-05-31 11:14:53,936 INFO    StreamThr :3984 [internal.py:wandb_internal():85] W&B internal server running at pid: 3984, started at: 2024-05-31 11:14:53.932582
2024-05-31 11:14:53,940 DEBUG   HandlerThread:3984 [handler.py:handle_request():158] handle_request: status
2024-05-31 11:14:53,940 INFO    WriterThread:3984 [datastore.py:open_for_write():87] open: C:\Users\freeman\Desktop\ºòºê¶ó´õ\wandb\run-20240531_111453-92ragi84\run-92ragi84.wandb
2024-05-31 11:14:53,950 DEBUG   SenderThread:3984 [sender.py:send():378] send: header
2024-05-31 11:14:54,716 DEBUG   SenderThread:3984 [sender.py:send():378] send: run
2024-05-31 11:14:55,876 DEBUG   HandlerThread:3984 [handler.py:handle_request():158] handle_request: check_version
2024-05-31 11:14:55,897 INFO    SenderThread:3984 [dir_watcher.py:__init__():211] watching files in: C:\Users\freeman\Desktop\ºòºê¶ó´õ\wandb\run-20240531_111453-92ragi84\files
2024-05-31 11:14:55,897 INFO    SenderThread:3984 [sender.py:_start_run_threads():1123] run started: 92ragi84 with start time 1717121693.932582
2024-05-31 11:14:55,897 DEBUG   SenderThread:3984 [sender.py:send_request():405] send_request: check_version
2024-05-31 11:14:56,891 DEBUG   HandlerThread:3984 [handler.py:handle_request():158] handle_request: run_start
2024-05-31 11:14:56,918 DEBUG   HandlerThread:3984 [system_info.py:__init__():26] System info init
2024-05-31 11:14:56,918 DEBUG   HandlerThread:3984 [system_info.py:__init__():41] System info init done
2024-05-31 11:14:56,918 INFO    HandlerThread:3984 [system_monitor.py:start():194] Starting system monitor
2024-05-31 11:14:56,918 INFO    SystemMonitor:3984 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-31 11:14:56,918 INFO    HandlerThread:3984 [system_monitor.py:probe():214] Collecting system info
2024-05-31 11:14:56,933 INFO    SystemMonitor:3984 [interfaces.py:start():188] Started cpu monitoring
2024-05-31 11:14:56,935 DEBUG   HandlerThread:3984 [system_info.py:probe():150] Probing system
2024-05-31 11:14:56,941 INFO    SystemMonitor:3984 [interfaces.py:start():188] Started disk monitoring
2024-05-31 11:14:56,950 INFO    SystemMonitor:3984 [interfaces.py:start():188] Started memory monitoring
2024-05-31 11:14:56,975 INFO    SystemMonitor:3984 [interfaces.py:start():188] Started network monitoring
2024-05-31 11:14:56,990 DEBUG   HandlerThread:3984 [system_info.py:_probe_git():135] Probing git
2024-05-31 11:14:57,351 DEBUG   HandlerThread:3984 [system_info.py:_probe_git():143] Probing git done
2024-05-31 11:14:57,351 DEBUG   HandlerThread:3984 [system_info.py:probe():198] Probing system done
2024-05-31 11:14:57,351 DEBUG   HandlerThread:3984 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.5', 'heartbeatAt': '2024-05-31T02:14:56.941536', 'startedAt': '2024-05-31T02:14:53.917207', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\freeman\\Desktop\\ºòºê¶ó´õ\\sample\\sample2.py', 'codePathLocal': 'sample\\sample2.py', 'codePath': 'sample\\sample2.py', 'git': {'remote': 'https://github.com/jinsobak/CMM_DeepLearning_Module.git', 'commit': 'dbbf01f5b2fb00e167ec1802410e91e289cec99a'}, 'email': 'lyc3427@gmail.com', 'root': 'C:/Users/freeman/Desktop/ºòºê¶ó´õ', 'host': 'DESKTOP-0H2SVOF', 'username': 'freeman', 'executable': 'c:\\Users\\freeman\\AppData\\Local\\Programs\\Python\\Python311\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 1805.0, 'min': 0.0, 'max': 3301.0}, 'cpu_freq_per_core': [{'current': 1805.0, 'min': 0.0, 'max': 3301.0}], 'disk': {'/': {'total': 232.71307754516602, 'used': 178.58601760864258}}, 'memory': {'total': 7.405879974365234}}
2024-05-31 11:14:57,351 INFO    HandlerThread:3984 [system_monitor.py:probe():224] Finished collecting system info
2024-05-31 11:14:57,352 INFO    HandlerThread:3984 [system_monitor.py:probe():227] Publishing system info
2024-05-31 11:14:57,352 INFO    HandlerThread:3984 [system_monitor.py:probe():229] Finished publishing system info
2024-05-31 11:14:57,392 DEBUG   SenderThread:3984 [sender.py:send():378] send: files
2024-05-31 11:14:57,392 INFO    SenderThread:3984 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-31 11:14:57,554 DEBUG   HandlerThread:3984 [handler.py:handle_request():158] handle_request: python_packages
2024-05-31 11:14:57,554 DEBUG   SenderThread:3984 [sender.py:send_request():405] send_request: python_packages
2024-05-31 11:14:57,554 DEBUG   HandlerThread:3984 [handler.py:handle_request():158] handle_request: stop_status
2024-05-31 11:14:57,554 DEBUG   SenderThread:3984 [sender.py:send_request():405] send_request: stop_status
